seed;training;test;validation;model
3;0.261657;0.25;0.0982143;physical physical ECG_hrv_prctile75 0.25 < if-else neutral mental IT_PSD_geomean(abs) 0.75 < if-else 0.5 IT_MF_max < -1 0.5 < or if-else emotional IT_HF_skewness -0.25 > if-else neutral mental -0.75 HAND_EDA_Filt1_median > if-else IT_MF_mad IT_HF_skewness < if-else emotional mental -1 0 > if-else emotional mental 0 HAND_EDA_Functionals_power_Originalbaseline < if-else 1 0.75 < 0.75 HAND_EDA_Original_max < or if-else neutral emotional mental HAND_EDA_Filt2_mad IT_LF_skewness > if-else emotional mental IT_HF_baseline IT_p_Total_skewness < if-else 1 0.75 < -0.25 HAND_EDA_Original_max < or if-else IT_HF_LF IT_CCV_LF < if-else IT_HF_skewness ECG_hrv_geomean(abs) 1 + > IT_MF_mad -0.75 HAND_EDA_Original_mean - > and if-else -1 HAND_EDA_Functionals_power_Originalskewness < ECG_original_prctile75 IT_LF_prctile75 -0.75 / ECG_hrv_trimmean25 0 - 1 * - > and if-else 
4;0.3063;0.279762;0.133929;emotional neutral mental 0.25 IT_PSD_prctile75 < if-else physical mental -0.5 -0.75 < if-else -1 -0.5 > if-else HAND_EDA_Filt2_geomean(abs) -0.5 < if-else emotional mental ECG_hrv_prctile75 ECG_hrv_geomean(abs) < if-else physical ECG_hrv_prctile75 IT_MF_mean < if-else ECG_original_skewness HAND_EDA_Functionals_power_Originalstd > HAND_EDA_Filt1_baseline ECG_HR_min_div_mean > and if-else mental neutral 0 1 < IT_PSD_trimmean25 ARM_EDA_Functionals_power_Fil12geomean(abs) > or ECG_hrv_geomean(abs) HAND_EDA_processed_min / 1 > or if-else neutral mental 1 -0.75 > if-else IT_Original_mean -1 < 0.25 HAND_EDA_Functionals_power_Fil12geomean(abs) -0.25 ^ < and 1 1 + 0.25 + -0.5 < or if-else IT_MF_geomean(abs) IT_LF_MF_HF < 0.75 0.75 > or HAND_EDA_Functionals_power_Originalstd ECG_HR_min_div_mean < 0.5 0.75 > IT_LF_prctile75 ECG_A1_DFA < and and ARM_EDA_Functionals_power_Filt2mean -0.5 IT_Original_max - > or and if-else 
1;0.25372;0.235119;0.160714;neutral emotional mental IT_MF_baseline ARM_EDA_Functionals_power_Fil12max > if-else -0.25 HAND_EDA_processed_kurtosis > 0 ARM_EDA_p_samples < and ECG_p_HF_prctile75 0.25 1 / < or if-else physical emotional mental -0.75 HAND_EDA_Original_trimmean25 < if-else IT_HF_prctile25 0 - IT_RF_baseline - HAND_EDA_processed_baseline < if-else -0.5 -1 + IT_LF_trimmean25 ^ IT_LF_trimmean25 > 1 IT_VLF_baseline - ECG_p_LF_skewness > HAND_EDA_Functionals_power_Fil12harmmean 0.25 > 1 1 < and and and if-else physical emotional HAND_EDA_Original_max ECG_RMSSDD > if-else neutral -0.25 0 > if-else neutral mental IT_LF_MF_HF 0.5 < if-else HAND_EDA_processed_baseline -1 < IT_BRV_kurtosis HAND_EDA_Functionals_power_Fil12prctile25 > or if-else emotional mental HAND_EDA_processed_baseline ARM_EDA_Functionals_power_Fil12max < if-else emotional mental HAND_EDA_processed_baseline ECG_RR_window_trimmean25 < if-else 0 ECG_amplitude_RR_trimmean25 > IT_p_Total_baseline 0.75 > ARM_EDA_Functionals_power_Originalmedian HAND_EDA_Functionals_power_Originalskewness < or and if-else HAND_EDA_processed_baseline -1 < IT_BRV_kurtosis IT_LF_MF_HF > or 0 HAND_EDA_processed_baseline > -1 HAND_EDA_Original_trimmean25 < or and if-else ECG_hrv_prctile75 IT_LF_trimmean25 + 0 / 1 IT_HF_kurtosis * ARM_EDA_processed_min ^ ARM_EDA_Filt2_mad / + IT_MF_baseline 0 / ECG_original_geomean(abs) - IT_MF_baseline ARM_EDA_Functionals_power_Fil12max / IT_LF_MF_HF - - > if-else 
2;0.282738;0.282738;0.0446429;emotional emotional HAND_EDA_Functionals_power_Fil12harmmean -0.75 < if-else mental emotional ARM_EDA_Functionals_power_Filt2prctile75 0.25 > if-else -0.75 ECG_HR_min_div_harmmean > if-else neutral 0.5 ECG_EI - -1 < 1 IT_BRV_harmmean * IT_BRV_std > or if-else emotional physical 0.75 0.5 > ECG_p_MF_trimmean25 ECG_RR_window_prctile75 < and IT_MF_std ECG_DBD 0.5 - > or if-else 1 IT_Original_baseline < 0 HAND_EDA_processed_baseline -0.25 + > or 0.25 ECG_HR_min_div_prctile25 < 0.75 ECG_original_min < and 0 HAND_EDA_Filt2_max < and or if-else emotional mental -1 0.5 0.5 - < if-else physical IT_LF_trimmean25 HAND_EDA_Functionals_power_Originalmin 0.25 ^ > 0.25 ECG_hrv_median < and if-else emotional neutral 0 0.75 > if-else emotional mental ECG_hrv_median -0.75 ARM_EDA_Functionals_power_Fil12baseline - < if-else IT_BRV_std IT_BRV_std < IT_MF_kurtosis -0.25 < or if-else 0.5 ECG_hrv_median < 0 IT_LF_median < or -0.75 IT_LF_median < IT_Original_baseline 0 > and and if-else ECG_HR_min_div_harmmean -0.25 IT_LF_min - < 0 -0.25 HAND_EDA_processed_prctile25 + < and 0.25 0 * -1 ^ IT_BRV_std 0.5 ^ > or 0.25 HAND_EDA_Original_mad + ECG_p_MF_mad < ECG_hrv_harmmean 1 - 0 < and ECG_HR_min_div_max HAND_EDA_Functionals_power_Originalmin / -0.75 < 0 ECG_hrv_median < and or and if-else 
5;0.3187;0.208333;0.169643;emotional physical mental -0.25 -0.5 > if-else IT_Original_prctile75 -0.75 < if-else emotional emotional IT_MF_trimmean25 -0.25 < if-else emotional mental IT_BRV_prctile25 ECG_p_MF_trimmean25 < if-else -1 -0.5 IT_VLF_baseline * < if-else ECG_original_trimmean25 ECG_RR_window_harmmean - 0.25 / IT_VLF_harmmean 1 + -0.75 ^ > if-else mental emotional -0.5 ECG_hrv_median < if-else physical neutral 0.25 HAND_EDA_Original_prctile25 < if-else HAND_EDA_processed_harmmean HAND_EDA_Original_prctile75 < 0 -1 < and 0.25 IT_MF_skewness < or if-else HAND_EDA_Filt1_harmmean ARM_EDA_Functionals_power_Fil12prctile25 HAND_EDA_Filt1_harmmean ^ ARM_EDA_n_ocu + > if-else mental emotional neutral HAND_EDA_Original_median ECG_p_VFL_harmmean < if-else -0.75 IT_MF_geomean(abs) > if-else physical physical mental ECG_IE HAND_EDA_Filt1_median > if-else 0.75 IT_MF_trimmean25 / ARM_EDA_processed_harmmean ECG_RR_window_mean + > if-else IT_Original_prctile75 ARM_EDA_n_ocu < if-else emotional emotional HAND_EDA_Original_prctile25 ARM_EDA_Functionals_power_Fil12mean ECG_PSD_min + < if-else neutral physical mental IT_RF_Area -1 > if-else IT_MF_skewness IT_CCV_HF < if-else ECG_hrv_max -0.75 < if-else ARM_EDA_Functionals_power_Fil12prctile25 0.75 ^ 0.5 ECG_p_total_LF_trimmean25 ^ ^ IT_HF_geomean(abs) - ARM_EDA_Functionals_power_Filt2median -0.25 ARM_EDA_processed_mad - * < if-else IT_Original_prctile75 0 ECG_HR_min_div_mad ^ ^ 0.5 < 0.25 ECG_hrv_median > and if-else 
9;0.284226;0.41369;0.125;physical emotional neutral mental ARM_EDA_Filt2_baseline 0.5 > if-else IT_BRV_harmmean ECG_HR_min_div_harmmean - IT_MF_geomean(abs) IT_LF_median / > if-else mental neutral neutral 0 HAND_EDA_Filt1_prctile75 > if-else IT_BRV_trimmean25 ARM_EDA_Original_skewness > IT_BRV_mad ARM_EDA_Functionals_power_Filt2mean < and if-else HAND_EDA_Original_max ARM_EDA_Original_skewness > 0.25 IT_MF_skewness < and -0.75 0 > 0.25 -0.25 < and or if-else physical neutral mental ARM_EDA_Filt2_median IT_LF_std < if-else emotional IT_HF_baseline 0.25 > if-else ECG_hrv_mean ARM_EDA_Functionals_power_Originalprctile25 -0.75 * > if-else IT_HF_baseline IT_BRV_baseline > if-else ECG_hrv_mean 0.25 IT_BR_mean ^ > if-else 
10;0.305804;0.244048;0.116071;physical emotional mental ECG_HR_min_div_mean ECG_RR_window_std < ECG_original_prctile25 HAND_EDA_n_ocu > and if-else neutral mental emotional 0.5 IT_PSD_baseline < if-else IT_p_Total_min -1 IT_HF_TF ^ < if-else ECG_p_HF_trimmean25 ECG_hrv_mean / ARM_EDA_processed_harmmean - -0.75 -1 / > if-else ARM_EDA_Functionals_power_Fil12prctile75 IT_RF_trimmean25 * ECG_hrv_trimmean25 < 1 ECG_original_median < or 0.25 1 0.5 / IT_LF_prctile75 * < or if-else neutral emotional 0.5 IT_RF_harmmean 1 - > if-else physical -0.75 ARM_EDA_Original_skewness < 0.5 ECG_p_HF_mad > or HAND_EDA_Functionals_power_Originalmin -0.25 > ARM_EDA_Functionals_power_Filt2min -0.25 > or and if-else emotional emotional 0.25 -0.75 < if-else neutral -0.5 ECG_HR_min_div_skewness IT_VLF_baseline * < 0.25 0.5 / -0.75 IT_Original_std * < and if-else ARM_EDA_Filt2_mad 0.25 1 ^ < IT_BRV_trimmean25 ECG_PSD_prctile75 < ECG_PSD_mean 0.75 < IT_HF_harmmean 0.5 > or and or if-else -0.25 IT_LF_HF > if-else 
8;0.224206;0.357143;0.142857;emotional neutral 1 IT_VLF_baseline > if-else emotional mental 0 IT_p_Total_baseline > if-else mental emotional ECG_hrv_geomean(abs) -0.5 < if-else ECG_HR_min_div_std -0.5 > 0.75 HAND_EDA_Filt2_kurtosis < or if-else -0.25 IT_VLF_baseline < ECG_RR_window_max IT_HF_baseline > and if-else physical mental emotional 0.75 -0.75 < if-else neutral HAND_EDA_Functionals_power_Filt2baseline -0.25 > 0.5 0.75 < and if-else 0 IT_VLF_baseline > if-else ECG_hrv_mean -0.75 + -0.25 IT_RF_prctile75 - - ECG_original_geomean(abs) IT_VLF_baseline - + IT_RF_kurtosis < if-else mental neutral emotional HAND_EDA_processed_median IT_Original_harmmean < if-else IT_LF_trimmean25 HAND_EDA_Functionals_power_Filt2mad < HAND_EDA_Filt2_median ARM_EDA_Functionals_power_Originalgeomean(abs) < and HAND_EDA_Functionals_power_Filt2geomean(abs) 0.5 / IT_VLF_baseline > or if-else mental emotional ECG_HF_LF 0.75 < ECG_p_HF_prctile75 1 > or if-else neutral -0.25 1 > if-else IT_HF_median 1 - IT_VLF_baseline > 0.25 IT_p_Total_geomean(abs) > -0.25 -1 < IT_VLF_min -1 > or and and if-else IT_RF_geomean(abs) 1 > -0.5 IT_BRV_harmmean < or -1 IT_BRV_skewness ARM_EDA_Original_std + ^ -0.5 > IT_MF_skewness 0.25 > or and if-else 
7;0.278522;0.291667;0.0535714;physical physical 0.75 -1 > if-else physical 0.25 ARM_EDA_Original_geomean(abs) < 0.75 -1 > or if-else physical neutral physical IT_BRV_mad -0.5 > if-else emotional physical 0 HAND_EDA_Functionals_power_Filt2prctile75 < if-else -0.5 0 HAND_EDA_Functionals_power_Filt2skewness - > if-else -0.25 -0.5 > ECG_PSD_skewness -1 > or if-else HAND_EDA_Functionals_power_Originalharmmean ARM_EDA_Functionals_power_Fil12mean < -1 -1 > and ECG_PSD_std 0.25 > or ARM_EDA_Functionals_power_Fil12std HAND_EDA_processed_geomean(abs) < 0.5 0.75 > and ARM_EDA_Functionals_power_Fil12mean 0.5 1 ^ > or or if-else physical neutral -1 IT_PSD_skewness ^ -0.25 < if-else physical emotional neutral 0.5 IT_VLF_baseline > if-else mental mental ARM_EDA_Functionals_power_Fil12mad 0.75 < if-else ARM_EDA_Functionals_power_Filt2trimmean25 ARM_EDA_processed_prctile25 > HAND_EDA_Original_baseline HAND_EDA_Filt1_mean > or if-else IT_PSD_skewness ECG_hrv_mean < if-else 0.5 0.5 < IT_VLF_harmmean 0.75 > and 0.25 0.75 IT_PSD_skewness * > or 0 ECG_p_total_LF_baseline 0.5 + -1 0 / * < or if-else -0.25 -0.25 > -0.5 HAND_EDA_Filt2_median < ECG_HR_min_div_harmmean 0.5 < or and HAND_EDA_processed_trimmean25 1 - HAND_EDA_Original_baseline > or IT_LF_Area ECG_amplitude_RR_prctile25 * 0.75 ARM_EDA_Original_max - ECG_original_std - + -0.25 < and if-else 
6;0.3187;0.300595;0.125;neutral mental 1 ARM_EDA_Filt2_skewness < if-else physical -0.5 -0.5 > -0.25 -1 > or if-else neutral physical physical 1 HAND_EDA_processed_skewness < if-else HAND_EDA_Filt1_skewness -0.5 < if-else IT_LF_min ARM_EDA_Functionals_power_Fil12prctile75 > IT_BRV_mean ECG_hrv_kurtosis > -0.25 -1 > or or if-else neutral mental ARM_EDA_Functionals_power_Originalkurtosis 0.5 < if-else neutral neutral IT_LF_skewness 0.25 > if-else 0 -0.25 < ARM_EDA_processed_kurtosis HAND_EDA_processed_mean < and if-else emotional physical ECG_hrv_median -0.5 < if-else HAND_EDA_Filt2_min HAND_EDA_Functionals_power_Originalmax < 0.25 -0.75 > or ECG_p_MF_std -0.75 0.5 + < or if-else -1 -0.75 > 1 0 < and 0.5 -1 < -0.75 IT_Original_std > or and -0.5 ECG_hrv_median * -0.25 < and if-else emotional physical emotional HAND_EDA_Original_median HAND_EDA_Functionals_power_Fil12std < if-else 0.5 IT_LF_min < 0.75 ECG_original_mean > or if-else mental emotional ARM_EDA_amp_scr HAND_EDA_Functionals_power_Originalharmmean < if-else neutral neutral -0.5 -0.75 > if-else IT_CCV_LF IT_HF_LF < if-else ARM_EDA_Original_std ECG_amplitude_RR_median -0.75 + ECG_hrv_median * > if-else neutral emotional ECG_p_total_LF_baseline IT_HF_prctile75 < if-else physical physical 1 ECG_M < if-else 0 ARM_EDA_Functionals_power_Originalharmmean > IT_Original_baseline IT_PSD_trimmean25 < and if-else mental emotional HAND_EDA_Filt2_mad -0.25 < 0.5 HAND_EDA_Original_median < or if-else -1 IT_Original_median < 0.5 0.25 > and -0.5 IT_Original_Area < and if-else -0.75 0.75 * ECG_hrv_median * IT_RF_std > if-else -0.5 IT_MF_harmmean / ECG_hrv_baseline - 0.5 < if-else 
