seed;training;test;validation;model
4;0.25744;0.354167;0.339286;physical physical mental 1 0.5 < if-else neutral emotional ARM_EDA_Original_trimmean25 0.5 < if-else ECG_pNN50 -1 > ECG_HR_min_div_baseline ECG_original_geomean(abs) < or if-else emotional -0.5 ECG_hrv_median < if-else neutral 0 0.25 -0.25 * 0.5 + IT_LF_MF_HF - > if-else 0.5 ECG_hrv_median IT_LF_prctile75 + IT_LF_MF_HF + < 0.5 IT_LF_prctile75 ARM_EDA_Functionals_power_Filt2prctile25 + < ECG_amplitude_RR_baseline HAND_EDA_Functionals_power_Filt2harmmean ^ -1 HAND_EDA_Functionals_power_Fil12harmmean + > ARM_EDA_processed_prctile75 0.25 > and or or if-else 
3;0.293651;0.318452;0.339286;emotional mental physical HAND_EDA_Functionals_power_Fil12prctile75 0.25 > if-else -0.75 ARM_EDA_Functionals_power_Filt2std > -0.75 ECG_hrv_harmmean < and if-else physical mental physical -0.5 HAND_EDA_Filt1_median > if-else HAND_EDA_Original_max -0.5 > ARM_EDA_processed_trimmean25 -0.25 < or if-else 0.75 IT_PSD_mad < if-else physical neutral ARM_EDA_Filt1_skewness 1 - 0.5 > if-else mental mental mental 0.5 ARM_EDA_Filt2_mean < if-else HAND_EDA_processed_skewness ECG_amplitude_RR_geomean(abs) < 0.5 -1 > and if-else IT_VLF_baseline 0.5 < if-else -0.5 0.25 * IT_MF_min ECG_HR_min_div_baseline * 0 ^ < if-else neutral physical 0 0.5 > if-else emotional mental ECG_HR_min_div_std -0.5 > if-else physical 0.75 0.25 * ECG_hrv_mean > if-else ECG_HR_min_div_skewness 0.5 < 0.25 IT_Original_prctile75 < HAND_EDA_processed_std ECG_PSD_std < and and if-else neutral mental -0.25 IT_PSD_mad < if-else physical IT_MF_min -0.5 - IT_VLF_kurtosis > if-else physical physical mental -0.75 IT_Original_prctile75 < if-else 0.75 -0.25 > IT_p_Total_min ECG_hrv_prctile75 > and if-else -1 HAND_EDA_Filt1_prctile25 < IT_RF_max 1 < and 0.5 -1 ECG_amplitude_RR_geomean(abs) + > and if-else IT_MF_min -0.5 - -1 IT_BRV_median - > 0.75 ECG_p_total_LF_baseline ^ IT_HF_kurtosis > 0 ECG_p_VFL_kurtosis - IT_HF_kurtosis < and and if-else 0.25 ARM_EDA_Functionals_power_Originalgeomean(abs) - 0.5 -0.25 * < if-else 
5;0.425843;0.339286;0.321429;mental neutral -0.75 ARM_EDA_Filt1_geomean(abs) < -1 HAND_EDA_Filt1_min > or IT_VLF_geomean(abs) 0.25 < 0 ARM_EDA_Functionals_power_Fil12max < and and if-else physical emotional emotional ARM_EDA_Functionals_power_Filt2geomean(abs) ECG_RR_window_median > if-else neutral IT_RF_baseline 0.25 < if-else 1 0 > ARM_EDA_processed_baseline ECG_original_prctile75 < and ECG_p_total_LF_std 1 < ECG_original_mean 0 > and or if-else IT_CCV_LF 0.25 IT_LF_prctile25 * > 0.25 ARM_EDA_Filt2_median IT_Original_geomean(abs) * > IT_CCV_LF 0.25 -0.5 * < and and if-else physical neutral IT_p_Total_prctile25 ECG_original_baseline > ARM_EDA_Functionals_power_Filt2mad -0.25 < and if-else emotional emotional mental ECG_NN50 -0.75 < if-else ARM_EDA_Filt1_skewness ECG_RR_window_median < 0.75 ECG_HR_min_div_skewness < and if-else IT_PSD_skewness ECG_p_VFL_mean ARM_EDA_Functionals_power_Originalstd * < 0.75 HAND_EDA_Functionals_power_Filt2geomean(abs) < ARM_EDA_processed_std ARM_EDA_Filt1_min < and or if-else mental emotional ECG_IE -0.25 / IT_p_Total_baseline -1 + < if-else neutral ECG_CCV_LF 1 > -0.5 0 < and -1 IT_BRV_trimmean25 < 0.25 IT_LF_HF > and or if-else HAND_EDA_Filt2_baseline 0.25 HAND_EDA_Filt1_trimmean25 - < ECG_hrv_min ECG_p_LF_geomean(abs) > ARM_EDA_Filt2_skewness ARM_EDA_processed_baseline > ECG_hrv_prctile25 ECG_p_MF_max > or or and if-else IT_CCV_LF ECG_hrv_max 0.25 -0.75 - 0.25 / * < if-else 
2;0.312004;0.401786;0.258929;mental neutral mental -1 0.25 < if-else 1 ARM_EDA_processed_mad - 0.5 > if-else neutral -0.75 -1 < -0.25 HAND_EDA_Functionals_power_Filt2harmmean < or -0.5 -1 > -0.75 ECG_original_baseline > and and if-else mental physical IT_MF_baseline IT_MF_geomean(abs) > if-else neutral emotional IT_PSD_baseline ECG_p_total_LF_mean > if-else IT_p_Total_prctile75 ECG_HR_min_div_prctile75 < if-else mental neutral emotional 0.5 ECG_hrv_std > if-else IT_MF_HF ECG_p_LF_std > IT_LF_mad -0.25 < or if-else ECG_hrv_geomean(abs) -0.75 > if-else 1 ARM_EDA_Filt2_std 0.5 IT_LF_HF ^ + > if-else mental mental physical IT_PSD_prctile25 HAND_EDA_Functionals_power_Filt2max > if-else 0.75 ECG_p_MF_prctile25 ECG_amplitude_RR_baseline / < if-else emotional ECG_hrv_mean ARM_EDA_Filt2_std < HAND_EDA_Original_geomean(abs) ECG_PSD_prctile75 > and if-else mental IT_Original_kurtosis -0.75 > HAND_EDA_Functionals_power_Originalstd IT_RF_trimmean25 < and 0.75 0.5 < or IT_Original_kurtosis 0.75 > ARM_EDA_processed_prctile75 -0.25 < and or if-else -0.75 0 ECG_p_HF_mad + ARM_EDA_Functionals_power_Filt2baseline + > -1 IT_p_Total_min / ARM_EDA_Functionals_power_Filt2baseline - -0.25 < 0.25 0.5 + -0.25 - IT_Original_harmmean > or or if-else 
9;0.289187;0.330357;0.241071;physical mental mental ARM_EDA_Functionals_power_Originalkurtosis HAND_EDA_Functionals_power_Originalbaseline > if-else emotional neutral mental -0.75 IT_BRV_min > if-else ECG_p_MF_trimmean25 IT_PSD_baseline > -0.75 ECG_p_HF_skewness < and if-else HAND_EDA_Functionals_power_Originalbaseline HAND_EDA_Functionals_power_Originalmax < ARM_EDA_Functionals_power_Originalkurtosis HAND_EDA_Functionals_power_Fil12harmmean IT_RF_prctile25 - > and if-else neutral IT_MF_HF 0.25 > if-else ECG_hrv_trimmean25 ARM_EDA_Functionals_power_Fil12prctile25 -1 IT_LF_prctile75 * - -1 * > if-else 
1;0.297123;0.377976;0.294643;physical emotional -0.5 1 < if-else physical neutral IT_RF_geomean(abs) HAND_EDA_Functionals_power_Fil12geomean(abs) < if-else 0.75 -0.25 + ECG_p_HF_kurtosis < if-else physical physical ECG_p_total_LF_prctile25 ARM_EDA_Filt1_trimmean25 > if-else ECG_p_total_LF_prctile25 -0.5 HAND_EDA_Filt1_prctile75 + < ECG_p_LF_kurtosis ARM_EDA_Filt1_trimmean25 < and if-else neutral mental physical HAND_EDA_Functionals_power_Filt2mean 0.5 > if-else IT_Original_mad ARM_EDA_processed_geomean(abs) * HAND_EDA_Functionals_power_Filt2geomean(abs) IT_VLF_prctile75 * > if-else neutral emotional 0.5 HAND_EDA_Functionals_power_Originalskewness > if-else emotional ARM_EDA_Functionals_power_Originalkurtosis ECG_HR_min_div_std > -0.5 -0.75 > or if-else 0 IT_Original_skewness < ECG_PSD_median 0.25 > or 0 -0.75 < HAND_EDA_Original_mad IT_PSD_mean > and and if-else -1 0 - 1 0.5 / ARM_EDA_Functionals_power_Originalprctile75 -1 ^ - < ECG_p_MF_kurtosis HAND_EDA_Filt2_prctile75 > 1 0.5 > and IT_RF_skewness IT_VLF_trimmean25 < HAND_EDA_Functionals_power_Originalmad -1 < and and and if-else physical emotional HAND_EDA_Filt1_max ECG_RR_window_mean > if-else physical emotional ECG_RR_window_prctile25 IT_VLF_prctile25 < if-else -0.5 HAND_EDA_Filt2_max > IT_HF_LF 0.5 > or if-else neutral mental ECG_hrv_prctile25 ECG_PSD_trimmean25 > if-else mental mental -1 -0.75 < if-else 0.5 HAND_EDA_Filt1_harmmean HAND_EDA_cross_pos - > if-else 0 IT_PSD_baseline > ECG_original_baseline ARM_EDA_Functionals_power_Filt2min > 0.25 ARM_EDA_Functionals_power_Filt2prctile75 < and or if-else physical physical neutral 0.25 0.25 < if-else -0.5 IT_PSD_baseline > if-else physical emotional 0 0.5 > if-else mental mental HAND_EDA_area ARM_EDA_Functionals_power_Originalgeomean(abs) < if-else 0.5 HAND_EDA_Filt2_min > IT_PSD_baseline IT_HF_kurtosis < or if-else -1 ARM_EDA_Filt2_prctile75 IT_BRV_geomean(abs) * < IT_BRV_prctile25 0.25 < HAND_EDA_Functionals_power_Originalprctile25 IT_LF_harmmean < or and if-else -0.75 0 > -0.25 IT_RF_Area < or HAND_EDA_Original_baseline 1 < 0.5 ARM_EDA_Filt2_baseline > or and -0.5 0.75 < ECG_p_MF_max -0.5 > and -0.5 ECG_HR_min_div_kurtosis > 0.75 ECG_HR_min_div_prctile75 < or and or if-else -0.25 -1 > 0 IT_p_Total_geomean(abs) > or IT_MF_std 1 > 0.75 0 < or or -0.25 -0.5 + IT_HF_LF 0.75 / * 0 > and IT_HF_max ECG_HR_min_div_trimmean25 < ECG_original_baseline HAND_EDA_processed_median < or IT_BRV_geomean(abs) 0.75 < 1 ECG_p_VFL_mean > and or 0.75 -0.25 > 0 -0.5 < or ARM_EDA_Filt2_harmmean 0.75 > -0.25 0.5 > and and and or if-else 
8;0.355407;0.407738;0.276786;emotional mental ECG_hrv_mean IT_CCV_HF ECG_RR_window_std - < if-else mental neutral IT_LF_MF_HF IT_CCV_HF > if-else physical IT_VLF_prctile75 ECG_RR_window_std > if-else IT_BRV_baseline IT_LF_mad ECG_RR_window_std - HAND_EDA_Filt2_kurtosis + > if-else emotional emotional IT_BRV_min 0.5 < 0.5 -0.5 > or if-else mental -1 IT_VLF_max IT_VLF_baseline ^ < IT_VLF_prctile75 0 < and if-else physical 0.75 -0.5 - HAND_EDA_Original_trimmean25 HAND_EDA_Functionals_power_Fil12baseline 0.75 / + < IT_VLF_prctile75 0.75 * IT_LF_mad > and if-else 1 IT_Original_std 0 IT_HF_mean - ARM_EDA_Original_std + + > ECG_hrv_mean IT_CCV_HF -0.5 - < and if-else 
6;0.365575;0.41369;0.25;mental neutral -0.25 -0.75 < if-else neutral 0.5 IT_LF_MF_HF < IT_LF_MF_HF 0.75 < and IT_HF_TF IT_VLF_min > or if-else physical emotional IT_RF_min ECG_hrv_median < if-else neutral -0.5 IT_LF_MF_HF < IT_VLF_geomean(abs) IT_VLF_baseline > and if-else 1 0 < IT_LF_max HAND_EDA_Functionals_power_Filt2min * 0.75 ECG_EI * < IT_Original_baseline ECG_IE < or -0.5 ECG_DBD < HAND_EDA_Functionals_power_Originalbaseline HAND_EDA_Filt1_mean < ECG_HR_min_div_harmmean ECG_p_total_LF_geomean(abs) > or and and and if-else 
10;0.440724;0.479167;0.285714;neutral neutral IT_VLF_geomean(abs) -1 ^ -1 < IT_MF_geomean(abs) ECG_amplitude_RR_skewness ECG_hrv_skewness * < or ECG_p_MF_min IT_Original_skewness / ECG_HR_min_div_trimmean25 ECG_HR_min_div_max + > or if-else emotional emotional physical 0.5 0 < if-else -1 ARM_EDA_Functionals_power_Originalkurtosis < HAND_EDA_Functionals_power_Fil12mean IT_RF_geomean(abs) < and if-else neutral mental -1 0.5 < if-else emotional 0.75 ECG_p_HF_geomean(abs) < 0 -0.75 < and if-else 0.75 0 < 1 IT_VLF_baseline < and -1 ECG_RR_window_prctile25 < and if-else physical IT_BR_mean 1 0.75 * -0.5 + < if-else 0.25 0.75 ^ -0.5 > IT_p_Total_baseline ARM_EDA_processed_mad > and IT_p_Total_baseline ARM_EDA_processed_mad > and if-else 
7;0.34127;0.354167;0.285714;neutral neutral neutral 0 HAND_EDA_Original_std < IT_VLF_harmmean HAND_EDA_processed_max < and if-else 1 HAND_EDA_Functionals_power_Filt2mean < IT_RF_std 1 < and ARM_EDA_Functionals_power_Originalmax -0.75 - ECG_original_kurtosis -0.25 ^ < or if-else mental emotional 0.75 IT_RF_min < if-else emotional physical mental -1 ECG_p_total_LF_min > if-else -0.5 -0.5 < if-else 0 -0.75 - ECG_HR_min_div_baseline -0.75 - < IT_LF_harmmean HAND_EDA_Functionals_power_Fil12skewness < and if-else IT_VLF_baseline IT_HF_kurtosis > IT_BRV_min -0.75 < 0.25 -0.75 < or and IT_HF_kurtosis 0 < IT_BRV_baseline ARM_EDA_Functionals_power_Originalmean -1 + < or or if-else physical physical neutral IT_HF_kurtosis ECG_original_kurtosis -0.25 ^ < if-else -1 ECG_p_LF_mean > ECG_HR_min_div_prctile75 0 < or -0.5 -0.75 ECG_hrv_harmmean + < -0.75 -1 < ARM_EDA_processed_min 0.25 < or or or if-else IT_HF_kurtosis 0.25 < 0.75 IT_BRV_baseline > IT_MF_baseline ARM_EDA_Functionals_power_Filt2prctile75 > and or ECG_HR_min_div_prctile75 0.25 < or if-else 
