seed;training;test;validation;model
3;0.323413;0.232143;0.0982143;physical mental emotional HAND_EDA_Filt2_baseline HAND_EDA_Filt1_min < if-else emotional 0.5 ECG_RR_window_max + HAND_EDA_Filt1_prctile75 1 + < if-else neutral mental IT_HF_kurtosis 0.75 > if-else 0.25 -1 / ECG_hrv_prctile25 > IT_Original_baseline -0.5 / IT_HF_median < and if-else IT_LF_baseline IT_VLF_prctile25 0.75 - + ECG_hrv_prctile25 ARM_EDA_Filt2_std + IT_Original_baseline -0.5 / / > if-else physical emotional IT_MF_harmmean HAND_EDA_Filt1_geomean(abs) < if-else mental IT_HF_kurtosis -1 < if-else mental neutral 0.25 -1 < IT_BRV_mean IT_HF_std > or if-else 0.75 ECG_p_MF_skewness + HAND_EDA_Filt1_prctile75 IT_MF_kurtosis + < if-else neutral ARM_EDA_Filt1_prctile25 0.75 > -0.5 -0.5 < or if-else -1 IT_BRV_median < IT_BRV_kurtosis 0.75 - IT_HF_kurtosis < or IT_BRV_kurtosis -0.25 - IT_HF_kurtosis < and if-else 
1;0.440476;0.4375;0.0803571;physical emotional mental ARM_EDA_Functionals_power_Originalkurtosis 0.5 > if-else neutral physical ARM_EDA_Filt2_harmmean ECG_p_VFL_trimmean25 < if-else IT_PSD_std 1 < if-else IT_MF_min ECG_p_VFL_trimmean25 > if-else neutral emotional -0.75 IT_MF_max IT_MF_baseline + < if-else mental neutral 0.25 IT_LF_trimmean25 < if-else mental IT_MF_HF -0.75 < if-else ECG_HR_min_div_median ECG_amplitude_RR_median ^ ECG_HR_min_div_median < if-else IT_PSD_std IT_Original_std < if-else physical physical -0.75 0.25 ^ -0.25 ^ ECG_p_LF_baseline > if-else physical emotional neutral IT_Original_harmmean -0.25 < if-else emotional IT_MF_HF IT_PSD_baseline < if-else 0 ARM_EDA_Functionals_power_Fil12min < 0.25 ECG_DBD < and 0.25 1 > 1 ECG_hrv_prctile75 > and or if-else 0 ECG_HR_min_div_median < if-else ECG_RR_window_mean IT_PSD_baseline ECG_original_kurtosis * < if-else 
5;0.266617;0.482143;0.0803571;emotional mental -0.75 ECG_PSD_mean > IT_PSD_mean 0.25 < or ECG_RMSSDD -1 ^ ARM_EDA_Functionals_power_Filt2min -1 / > and if-else physical neutral physical neutral IT_HF_TF IT_p_Total_geomean(abs) < if-else ECG_original_geomean(abs) 0.75 < if-else 0.25 ARM_EDA_Filt2_prctile75 < ARM_EDA_Functionals_power_Fil12std IT_MF_min > or ECG_hrv_median -1 0 * > and if-else -0.5 ECG_hrv_baseline IT_PSD_kurtosis ^ - ECG_HR_min_div_max > if-else emotional neutral -1 0 * IT_BRV_max -0.75 - < if-else mental -0.25 -0.25 + ECG_hrv_median > if-else ECG_hrv_median ECG_hrv_median -0.75 ARM_EDA_Functionals_power_Filt2harmmean - * 0 0 * ARM_EDA_Functionals_power_Fil12median * + > 0.25 0.75 < IT_LF_mean 0.75 < -1 -0.5 > or or -0.75 -0.75 IT_HF_LF IT_HF_kurtosis + / < and or if-else 
4;0.298115;0.363095;0.133929;mental mental emotional neutral 0.75 IT_BRV_trimmean25 < if-else ARM_EDA_Filt2_mean HAND_EDA_Original_baseline < -0.75 -1 < and if-else ECG_p_MF_skewness 0.5 > if-else emotional HAND_EDA_Original_geomean(abs) -0.5 < -0.75 0.75 < or -0.5 -0.75 IT_BRV_geomean(abs) * > and if-else neutral emotional mental HAND_EDA_Original_skewness ECG_RSAindex > if-else physical physical IT_CCV_LF -1 > if-else ECG_hrv_min 0.75 < 0 ECG_HR_min_div_median > and if-else emotional mental ECG_p_VFL_kurtosis ECG_hrv_min > if-else emotional neutral 0 -0.75 > if-else ECG_RSAindex 0 0.5 + < if-else 1 0.5 ECG_hrv_prctile75 ^ > if-else ECG_p_VFL_prctile75 0.5 < ECG_LF_HF HAND_EDA_Filt1_kurtosis > or ECG_original_trimmean25 ECG_A1_DFA > HAND_EDA_Original_skewness HAND_EDA_Filt1_prctile25 < or or IT_PSD_kurtosis 0.25 < and if-else ECG_p_VFL_mean 1 < 0.25 -1 > or HAND_EDA_Filt2_baseline ECG_p_HF_mad < 0 ECG_p_VFL_mad < and and 0 ECG_amplitude_RR_geomean(abs) > HAND_EDA_Filt1_skewness 0.25 < or ARM_EDA_Filt2_max ECG_amplitude_RR_prctile25 ^ 0.5 < and and IT_HF_prctile75 IT_Original_min HAND_EDA_Functionals_power_Filt2trimmean25 ^ > and if-else 
2;0.288442;0.5;0.142857;physical emotional mental 0.25 IT_MF_baseline > if-else neutral 0.25 ARM_EDA_Functionals_power_Originalstd < IT_CCV_LF ECG_p_LF_std < or if-else neutral 0.25 IT_VLF_trimmean25 -0.25 * < 0 IT_p_Total_skewness < or if-else ECG_hrv_prctile75 0 ECG_HR_min_div_mad / > 0.75 0.75 > ARM_EDA_Functionals_power_Fil12mad 0.5 > or 0.25 0.25 1 ^ > or or if-else neutral neutral ECG_PSD_prctile25 ARM_EDA_area < ECG_LF_MF_HF IT_LF_max < or if-else neutral neutral ECG_PSD_prctile25 -0.25 < IT_BR_mean ECG_p_VFL_max < or if-else emotional ECG_p_LF_min ARM_EDA_Filt1_max < IT_HF_trimmean25 0.25 > or HAND_EDA_processed_max IT_VLF_median < and if-else ECG_amplitude_RR_max -0.5 > 0.25 ECG_p_VFL_geomean(abs) / IT_BRV_prctile25 > or -0.5 ECG_amplitude_RR_max > ECG_p_total_LF_harmmean -0.5 + 0 < or or if-else ECG_amplitude_RR_max IT_Original_kurtosis > 1 HAND_EDA_Functionals_power_Originalgeomean(abs) < ECG_hrv_baseline ECG_amplitude_RR_prctile25 > IT_BRV_harmmean -0.25 > or or IT_CCV_LF ECG_original_harmmean < HAND_EDA_cross_pos ECG_hrv_prctile25 < 0.5 ECG_p_total_LF_min > or and and or if-else 
6;0.258929;0.327381;0.0803571;physical mental mental -0.5 0.75 < if-else emotional physical IT_p_Total_prctile25 ECG_p_MF_prctile75 > if-else -0.75 IT_PSD_baseline < if-else neutral IT_MF_HF 0 / 0.75 > if-else mental emotional IT_LF_max ECG_p_VFL_mean > if-else emotional ECG_hrv_median -0.5 > IT_LF_min 0.75 < and if-else neutral mental IT_BRV_min 1 * IT_LF_geomean(abs) < if-else ECG_HR_min_div_prctile75 ECG_p_total_LF_min * 1 -0.25 + IT_PSD_baseline - < if-else ARM_EDA_Filt2_max IT_MF_HF > if-else -0.75 IT_BR_mean < 0.25 IT_RF_std < 0.75 HAND_EDA_Filt1_std < and ECG_original_skewness ECG_hrv_trimmean25 -0.25 ^ < or IT_MF_HF IT_MF_HF IT_PSD_baseline - < and and if-else 
9;0.328869;0.511905;0.25;mental emotional physical 0.25 0.25 > if-else -0.5 ECG_HF_TF > 1 -1 < or if-else emotional neutral IT_MF_skewness -0.75 > IT_BRV_baseline ARM_EDA_Original_prctile25 > and if-else ECG_PSD_mean -1 < ECG_RR_window_prctile75 HAND_EDA_Filt2_max > and HAND_EDA_Functionals_power_Fil12skewness IT_Original_prctile25 > 0.75 HAND_EDA_processed_harmmean < and and if-else physical physical IT_p_Total_std 0.75 > ECG_hrv_mean 1 < or if-else neutral IT_p_Total_geomean(abs) -0.25 > ARM_EDA_Filt1_baseline ECG_hrv_mean > or IT_p_Total_mean 0.25 < -1 IT_HF_min < and and if-else ARM_EDA_Functionals_power_Fil12median HAND_EDA_processed_baseline > ARM_EDA_Original_median 0.25 < ARM_EDA_Filt1_mad -0.5 > and or ARM_EDA_Functionals_power_Fil12median HAND_EDA_processed_baseline > and if-else neutral emotional mental mental ECG_original_std ECG_RR_window_prctile75 < if-else 0.75 HAND_EDA_processed_baseline > if-else HAND_EDA_Filt2_min ARM_EDA_Filt2_max < 0.75 ECG_RR_window_prctile75 0.5 * > or if-else neutral emotional IT_HF_skewness 1 * IT_BRV_kurtosis < if-else -0.75 IT_BRV_min > if-else ECG_HR_min_div_prctile75 0 ECG_hrv_trimmean25 * > if-else 
8;0.273562;0.541667;0.0892857;emotional mental IT_PSD_baseline 0.5 < if-else mental 0 ECG_M < if-else mental physical ECG_original_std IT_p_Total_baseline < if-else -0.25 ECG_M < if-else mental -0.5 0 * 0.25 -0.75 - + IT_LF_baseline IT_PSD_geomean(abs) 0 ^ - * ARM_EDA_processed_baseline < if-else physical emotional ARM_EDA_Original_std -1 < if-else mental ARM_EDA_Functionals_power_Filt2min 0.5 < if-else mental neutral mental 0.75 -0.25 > if-else IT_LF_baseline 1 < ECG_amplitude_RR_prctile75 0 > or if-else IT_MF_HF 0 * ECG_HR_min_div_geomean(abs) ECG_HR_min_div_kurtosis ^ < if-else emotional neutral ECG_p_LF_min IT_MF_HF < if-else neutral 0.5 ECG_HR_min_div_harmmean / HAND_EDA_Functionals_power_Filt2prctile75 * IT_p_Total_baseline IT_p_Total_prctile25 - > if-else 0 0.25 / IT_RF_mad -0.5 * ARM_EDA_Functionals_power_Originalharmmean ARM_EDA_Filt1_kurtosis ^ * > IT_HF_mad ARM_EDA_Original_std < and if-else IT_MF_HF IT_LF_baseline -0.5 0 ^ - > ECG_M -0.5 < -1 HAND_EDA_Functionals_power_Originalkurtosis + IT_BRV_prctile25 < or and if-else 
10;0.310764;0.419643;0.116071;emotional mental neutral -0.75 1 > if-else physical mental HAND_EDA_Filt2_max ARM_EDA_Filt2_std > if-else ARM_EDA_processed_max HAND_EDA_processed_kurtosis < if-else IT_HF_baseline -0.75 < if-else mental emotional physical ECG_original_geomean(abs) ECG_Load_index < if-else IT_LF_mean ARM_EDA_Functionals_power_Fil12prctile25 > if-else mental physical ECG_hrv_geomean(abs) -0.5 < if-else mental emotional ECG_CCV_LF ECG_hrv_prctile75 < if-else ECG_original_geomean(abs) ECG_RR_window_mean > if-else IT_HF_prctile75 0.25 + IT_BR_mean 0.25 + * IT_HF_baseline < if-else ECG_original_median -1 < 0.75 -0.5 < or if-else neutral physical physical emotional -0.25 -0.5 < if-else 0.25 -0.25 > IT_BRV_baseline ECG_p_LF_mad < or if-else HAND_EDA_cross_neg ECG_hrv_max < -1 1 < and -0.25 ARM_EDA_Functionals_power_Originalskewness < or if-else neutral -0.25 -0.25 < IT_LF_median HAND_EDA_Functionals_power_Fil12trimmean25 > and HAND_EDA_Original_baseline ARM_EDA_Filt2_prctile25 < and 1 IT_Original_trimmean25 < IT_VLF_mean ECG_p_LF_baseline > and ECG_original_geomean(abs) 0.75 -0.25 / > and and if-else IT_BRV_kurtosis IT_MF_HF < if-else 
7;0.270089;0.488095;0.125;emotional mental neutral HAND_EDA_Functionals_power_Filt2kurtosis -0.75 < if-else ARM_EDA_Filt2_max 0.75 > if-else neutral mental IT_p_Total_kurtosis -1 IT_MF_HF / < if-else ARM_EDA_Functionals_power_Filt2median IT_Original_skewness * IT_BRV_baseline > ECG_RR_window_mad IT_BRV_median > and if-else physical mental ECG_p_LF_prctile75 ECG_amplitude_RR_mad < ECG_RR_window_min ECG_amplitude_RR_baseline < or if-else mental emotional -0.25 ARM_EDA_Filt2_trimmean25 > if-else neutral emotional -0.75 -0.75 < if-else ECG_RR_window_mad -0.5 1 ^ < if-else ECG_RR_window_harmmean -0.5 < 0.5 IT_CCV_HF -0.5 / < and if-else 1 IT_p_Total_baseline 0.25 / < if-else neutral mental IT_Original_harmmean HAND_EDA_cross_neg > -0.5 ECG_amplitude_RR_prctile75 > or if-else physical emotional physical IT_PSD_geomean(abs) 1 < if-else 0.25 ARM_EDA_Functionals_power_Filt2baseline * ECG_RR_window_mad < if-else ECG_RR_window_mad ARM_EDA_processed_mad > 0.25 IT_HF_trimmean25 > or if-else physical physical neutral HAND_EDA_Functionals_power_Originalskewness HAND_EDA_Original_trimmean25 < if-else neutral neutral HAND_EDA_processed_kurtosis IT_PSD_trimmean25 < if-else -0.5 ECG_PSD_median * 0.5 > if-else 0.5 ARM_EDA_Functionals_power_Fil12trimmean25 < -1 1 < or ECG_p_HF_skewness 0.5 < 0.5 ECG_original_geomean(abs) < and and if-else ECG_original_median ECG_PSD_prctile25 * -1 > -0.75 ECG_PSD_median > IT_PSD_kurtosis HAND_EDA_Functionals_power_Originalmax < and and -0.25 0 ECG_original_harmmean / IT_p_Total_prctile75 * > or if-else 0.25 IT_p_Total_median > HAND_EDA_Filt1_mad ECG_original_mad + ECG_RR_window_min > or 0.75 IT_LF_mean > -0.75 ARM_EDA_Functionals_power_Originalmin < 0.25 ECG_HR_min_div_trimmean25 < or and or IT_VLF_median 0.5 - IT_HF_LF -1 + < 0.25 -1 < or 0.25 0.75 > 0.25 IT_HF_trimmean25 > and or and if-else 
