seed;training;test;validation;model
5;0.265625;0.389881;0.0446429;physical emotional mental 0 ECG_RR_window_kurtosis > if-else emotional physical ECG_p_total_LF_prctile75 1 < if-else mental ECG_A1_DFA 1 ECG_Logstd - > if-else ECG_PSD_prctile75 ECG_hrv_trimmean25 0.75 * > if-else IT_MF_baseline -0.5 ECG_hrv_trimmean25 IT_RF_prctile75 + + < if-else neutral 0.25 IT_HF_LF < if-else 
4;0.265625;0.41369;0.116071;physical emotional mental 0.75 IT_Original_prctile75 < if-else -0.25 IT_Original_baseline < if-else physical mental emotional neutral IT_HF_TF -0.25 < if-else ECG_hrv_median -0.5 > IT_HF_TF -0.25 < and if-else 0.75 IT_Original_prctile75 < if-else ECG_hrv_mean 0.75 IT_VLF_baseline + > if-else 
3;0.271081;0.395833;0.116071;physical physical emotional HAND_EDA_processed_prctile75 0 - 0.75 > 1 HAND_EDA_processed_mean < IT_BRV_harmmean -0.25 > and or if-else mental mental 0 -0.5 > if-else emotional physical IT_HF_prctile25 IT_HF_TF > if-else ECG_hrv_median -0.5 > if-else neutral IT_MF_skewness 0.75 + 1 IT_p_Total_prctile25 ^ > if-else ARM_EDA_Functionals_power_Fil12harmmean ARM_EDA_Functionals_power_Originalkurtosis / ARM_EDA_processed_prctile25 -1 / IT_Original_trimmean25 - > if-else IT_LF_geomean(abs) ECG_hrv_median -1 -1 + IT_MF_skewness IT_LF_geomean(abs) ^ + ^ < if-else 
1;0.261905;0.342262;0.107143;emotional mental physical IT_PSD_kurtosis 0.25 IT_BRV_kurtosis + > if-else ECG_hrv_median -0.5 < if-else neutral IT_PSD_kurtosis 0.25 IT_BRV_kurtosis + > if-else neutral mental mental ARM_EDA_Functionals_power_Fil12harmmean 0 > if-else -0.5 HAND_EDA_Filt1_mean IT_MF_skewness + > if-else emotional -0.5 HAND_EDA_Functionals_power_Filt2prctile75 1 * / HAND_EDA_Filt1_median 0.75 + IT_BRV_kurtosis + < if-else emotional physical IT_p_Total_baseline ECG_original_mad > if-else neutral 0.25 0.25 ^ 0.25 IT_VLF_baseline + > if-else -0.25 IT_HF_baseline < ARM_EDA_processed_prctile25 1 / 1 ECG_original_std / > and ECG_p_MF_harmmean -1 < 0.5 1 * 0.25 > and or if-else ECG_p_total_LF_median 0 < 0.75 0.25 < or HAND_EDA_Filt2_mean -0.5 < 0 0.25 > or or IT_BRV_kurtosis ECG_hrv_median > and -0.5 HAND_EDA_Filt2_geomean(abs) IT_MF_skewness + > or if-else 
6;0.300347;0.443452;0.116071;physical physical mental physical ECG_RR_window_kurtosis 0 < if-else physical 0 IT_RF_mean < -0.25 IT_Original_harmmean > or if-else -1 IT_LF_kurtosis HAND_EDA_Functionals_power_Originalmedian / < if-else IT_LF_kurtosis HAND_EDA_Functionals_power_Originalmedian / -1 HAND_EDA_Filt1_prctile25 - < if-else emotional mental HAND_EDA_Original_mean HAND_EDA_cross_pos < 1 HAND_EDA_Functionals_power_Originalharmmean < or ECG_p_LF_geomean(abs) ECG_hrv_prctile25 > and if-else neutral IT_MF_HF ECG_RR_window_baseline IT_BRV_mean * > if-else ECG_hrv_mean IT_RF_min > -0.5 1 / HAND_EDA_Filt1_harmmean < HAND_EDA_Functionals_power_Fil12skewness 0.25 < 0.25 0 < and and IT_PSD_baseline IT_LF_kurtosis < or and if-else 
9;0.307292;0.473214;0.0803571;physical neutral emotional -1 -0.75 > if-else emotional 0.75 ARM_EDA_Functionals_power_Originalmean + IT_MF_prctile25 0 ^ < if-else emotional IT_LF_min ECG_p_total_LF_harmmean < if-else IT_LF_prctile75 IT_HF_baseline * 0 ECG_p_total_LF_kurtosis / -0.25 ECG_p_total_LF_skewness - / 0 ^ < if-else neutral emotional mental IT_BRV_harmmean HAND_EDA_Functionals_power_Fil12baseline < if-else neutral mental ECG_p_LF_max ECG_HR_min_div_mad < if-else 0.5 IT_LF_HF < if-else physical neutral -0.5 IT_BRV_kurtosis > if-else neutral emotional 0.75 IT_MF_baseline < if-else 0.75 -0.75 < HAND_EDA_Functionals_power_Filt2trimmean25 HAND_EDA_Functionals_power_Fil12std > and if-else IT_LF_min ECG_hrv_min < if-else 0.5 -0.5 -0.5 - > -0.25 IT_LF_HF < and if-else ECG_hrv_mean ECG_hrv_mean + -0.25 / -0.25 < if-else 
7;0.266369;0.333333;0.116071;mental emotional -0.5 ECG_hrv_median < if-else neutral mental ARM_EDA_Filt2_skewness 0.25 > if-else physical -1 -0.25 + ECG_p_total_LF_kurtosis < if-else HAND_EDA_Filt1_prctile75 0.75 0.5 + - ECG_p_VFL_max -0.25 0 * ^ < if-else neutral mental emotional 0.5 HAND_EDA_cross_neg < if-else HAND_EDA_processed_median ECG_p_total_LF_mad - 1 < -0.5 ECG_p_MF_std * -0.75 > or if-else 0.5 ECG_p_total_LF_kurtosis < IT_Original_min -1 < 0.25 IT_LF_Area < and and IT_MF_trimmean25 ECG_HR_min_div_geomean(abs) < -0.5 -0.5 > and IT_LF_MF_HF 0.25 > IT_BRV_harmmean -0.5 > and or or if-else neutral mental emotional -0.5 ECG_hrv_median < if-else -0.25 0 * -0.25 IT_VLF_prctile25 - > if-else physical physical IT_Original_mean IT_LF_median < if-else 0 IT_PSD_baseline < if-else ECG_RR_window_prctile25 0.75 -0.75 * > if-else 
8;0.30878;0.497024;0.160714;mental emotional HAND_EDA_processed_baseline ARM_EDA_Functionals_power_Originalmedian - ARM_EDA_Functionals_power_Fil12skewness > if-else physical ECG_hrv_median -0.5 IT_LF_median * < if-else emotional emotional mental 0.25 ECG_RR_window_median < if-else 0 -1 HAND_EDA_Filt1_baseline ^ < if-else neutral emotional -1 IT_Original_median < if-else mental 1 HAND_EDA_Original_median > IT_BRV_trimmean25 -1 < or if-else IT_MF_HF IT_LF_median > if-else IT_PSD_baseline ARM_EDA_Original_prctile25 < IT_BRV_baseline IT_HF_baseline > or if-else physical neutral emotional 0.25 -0.5 > if-else -1 1 > if-else neutral neutral 0.25 1 < if-else IT_LF_harmmean ECG_RSAindex 0.75 HAND_EDA_Original_kurtosis + + > if-else IT_MF_HF ECG_p_MF_geomean(abs) > 1 ARM_EDA_Functionals_power_Filt2min * 1 < or ECG_p_MF_max 0.25 > ARM_EDA_Functionals_power_Filt2skewness 1 < or 0.75 IT_BRV_mean - ECG_DBD IT_HF_harmmean + < 0.5 ARM_EDA_Functionals_power_Filt2std > ARM_EDA_processed_harmmean -0.5 > or or or and if-else 
2;0.319196;0.419643;0.0982143;mental mental IT_RF_prctile25 ECG_p_VFL_kurtosis < if-else neutral -0.25 0.25 > ECG_p_MF_mean ARM_EDA_Filt1_max < and if-else emotional 0 -1 > if-else mental physical -0.5 ECG_RR_window_trimmean25 < if-else emotional physical IT_RF_max 0.75 < if-else 0.25 ECG_RR_window_prctile75 > if-else emotional -0.5 ARM_EDA_Functionals_power_Filt2prctile75 < if-else 1 IT_PSD_kurtosis 1 1 HAND_EDA_processed_baseline - ^ + > if-else emotional emotional ECG_A2_DFA 0.75 < if-else mental HAND_EDA_Functionals_power_Filt2geomean(abs) ECG_hrv_harmmean < if-else emotional 1 HAND_EDA_Functionals_power_Originaltrimmean25 > if-else neutral mental physical -0.25 HAND_EDA_Filt1_prctile75 > if-else ECG_p_total_LF_kurtosis ARM_EDA_Functionals_power_Fil12median > ECG_Entropyaprox ARM_EDA_processed_std < or if-else physical ECG_original_mean 0 * -1 < if-else ECG_original_std -0.25 < ECG_HR_min_div_trimmean25 IT_RF_trimmean25 < or -0.25 0.5 * -1 -0.75 + < or 0.25 ECG_p_MF_baseline ^ IT_p_Total_prctile25 / 0.75 HAND_EDA_Functionals_power_Filt2geomean(abs) / > or if-else -0.5 0.5 - ECG_RR_window_prctile75 > 1 IT_Original_max HAND_EDA_Filt1_prctile75 -0.25 - ^ < 1 ECG_RR_window_mad - IT_PSD_kurtosis > or or if-else 
10;0.258681;0.455357;0.1875;physical mental ECG_p_VFL_median ECG_Load_index > if-else mental IT_RF_harmmean HAND_EDA_Functionals_power_Originalprctile75 < 0.5 1 > and if-else emotional neutral mental -0.75 0.5 > if-else 1 -0.5 < ECG_hrv_trimmean25 HAND_EDA_Filt2_skewness > or if-else 1 ARM_EDA_Functionals_power_Originalstd < -0.25 ECG_p_VFL_median > and if-else neutral 0.25 0.5 > 0.25 IT_MF_mean > and if-else emotional physical ECG_hrv_mean IT_Original_prctile25 < if-else physical mental ECG_p_VFL_median ECG_Load_index > if-else ECG_hrv_mean IT_RF_geomean(abs) > HAND_EDA_processed_baseline 0.5 < or if-else mental neutral -1 IT_BRV_max < 1 ECG_original_prctile75 < or if-else mental mental HAND_EDA_Original_prctile25 ECG_p_total_LF_geomean(abs) > if-else neutral neutral -0.25 0.25 > if-else ECG_p_HF_trimmean25 1 < ARM_EDA_Original_prctile75 0 < and if-else ECG_hrv_prctile25 HAND_EDA_processed_baseline < ARM_EDA_Filt1_geomean(abs) HAND_EDA_Filt2_median -0.25 - > or if-else -0.75 HAND_EDA_processed_baseline < ECG_p_MF_skewness IT_BRV_prctile75 < -1 -0.5 < and or ARM_EDA_Filt1_prctile25 IT_VLF_baseline > and if-else 0 -1 IT_Original_Area + > IT_HF_TF IT_LF_std > and IT_HF_TF 0.25 > HAND_EDA_Functionals_power_Originalmedian 0 * ECG_amplitude_RR_mean < ARM_EDA_Functionals_power_Filt2skewness HAND_EDA_Functionals_power_Originalkurtosis > 0 -0.5 > or or and or if-else 
